Case_no,Joint,Composition_Method,Pipe_OD,Pipe_WT,Yield_Strength,Tensile_Strength,C,Mn,S
8414,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21410852479730658,0.6217464482672962,0.006132755746267313
8415,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23435912970143222,0.6429378240727692,0.005462194466357413
8416,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2621806759898261,0.6025922594185327,0.006949695687684562
8417,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.26471769390787675,0.5908700415534119,0.0015143892841074252
8418,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2781527013250822,0.6577506819893055,0.009248799365457005
8419,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22396494292640484,0.6326208964020729,0.004239483993380656
8420,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2905909383658734,0.6398381232872553,0.007564017503282795
8421,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.25279478614853235,0.6243999100691434,0.0031402148084640315
8422,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.26752611212411026,0.6363711723668665,0.01632623007299683
8423,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2344592768847441,0.63877177111435,0.012520698216359247
8424,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2807699379383895,0.6420434136058737,0.017246005029796847
8425,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.18488660185321037,0.6000294513838317,0.011672850675291994
8426,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19749043822721346,0.6300186380231442,0.00910508178949365
8427,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2792307985561925,0.6035731596024635,0.00506653329972427
8428,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23240835927561374,0.6191609063580695,0.019968903057617293
8429,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21376417124976227,0.6233656879575982,0.00226448022611447
8430,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.25018695414697095,0.629890126517413,0.006872509289044667
8431,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2439774400019644,0.6304707709770003,0.016905141106335172
8432,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24269633268287272,0.5808323460115299,0.006489633368350595
8433,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21928159960016963,0.607133115453458,0.010990613600882427
8434,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.25526785980626254,0.6220274850313816,8.816054510026863e-4
8435,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2909823446913259,0.6378550111751772,0.008388793713826899
8436,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24078701686170464,0.6370417044239959,0.009850286030595658
8437,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.26674149740888126,0.6011118675528109,0.008525582075940535
8438,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23204885612674525,0.6250494036907659,0.0059257380892408125
8439,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2525064433294908,0.6032867271646506,0.0072945659145456036
8440,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.270965965649892,0.631545252465877,0.012231640911273982
8441,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2247105199852331,0.5977215313398753,0.006987048171994109
8442,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2682763748695408,0.6309053925617168,0.0019727514641568
8443,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.17289455949138,0.6384992042672939,5.386463336049044e-4
8444,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24091655898231276,0.6473069320583833,0.010132140119797777
8445,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23346925396049398,0.63510013343633,0.012913785803747385
8446,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22903794701664557,0.6552668279694616,0.011809721332909983
8447,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19720641076075868,0.622741128576582,0.013721102858280581
8448,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22764060835814745,0.5973772301504762,0.0018708267745037024
8449,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24630021472255179,0.6192826599304097,0.006035458149993661
8450,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22508639736737157,0.6067920430628777,1.625515948110159e-4
8451,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24341285081813635,0.6005803465390208,0.014762312881454687
8452,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2789795076643269,0.6393592625147244,0.002666140490854152
8453,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2566574207557158,0.606471925601417,0.00841001155955353
8454,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.25241058069275707,0.689869484623881,0.00837010638501994
8455,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.212482717980845,0.6092546339634116,0.015546729852736751
8456,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23746630996950197,0.6132139127433227,0.003975751917874097
8457,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20933168098940919,0.6060351331012578,0.005867013697375081
8458,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22461269928514477,0.6282593276402186,0.011496568122649653
8459,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24069826510425704,0.6186683331297094,0.018457631026700054
8460,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2782012138992816,0.6583276527972495,0.011757532093007925
8461,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.25920507802068343,0.6213533771531934,0.012764419463571888
8462,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20290131061636718,0.6268829063709678,0.007813557065205647
8463,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2614498167869953,0.596981158084738,0.007413105621566577
8464,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24322250427117725,0.6441232092319752,0.003517156669435294
8465,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2247975062773579,0.6429929514854998,0.003084291765154176
8466,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.26957905098579027,0.6395673574779916,0.007252097634140994
8467,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2079204893647763,0.6166022095129378,0.010889462505505548
8468,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21867813675058875,0.6241470043815515,0.008619953223283343
8469,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22111151286667463,0.6509919154322298,0.0031105488022255146
8470,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22896076397158552,0.6170098490316281,0.003632626394577982
8471,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.17824950304286244,0.6324213358031932,0.005736104227146899
8472,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2651232150549085,0.648114706528695,0.007529195016673269
8473,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2335275860048484,0.62519619716162,0.004259248738305846
8474,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2180716476346648,0.6089693795340868,0.001553913187474437
8475,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2370641024267719,0.5915078228670686,6.575005977939152e-4
8476,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20536504588696117,0.618931346192867,0.006187824660213691
8477,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2618121391464302,0.5978887806078604,0.006238128443419652
8478,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21630767651397095,0.6160216302177588,0.01396455840305617
8479,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23438288607199853,0.6166320531122701,0.021467660494481344
8480,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24937216893996303,0.6173606599712105,0.0027640831217283775
8481,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2723156463545853,0.6396630825503642,0.005126785101830828
8482,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2771159603876907,0.6120486441125902,0.012251594057642125
8483,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2119430653870229,0.5917692195472316,0.0037749256597725696
8484,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.26114484517157743,0.5853615722455409,0.01641471514214154
8485,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19578475115329264,0.631793101880445,0.006888878097013855
8486,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.16722512038150378,0.6502827968833961,0.0043729323865071695
8487,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2620170972656135,0.5970480027285914,0.013460656764758296
8488,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23789125362423352,0.6004131437838404,0.016633695023811835
8489,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.14668013379111147,0.5950200793472125,0.002053807623656543
8490,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22515948137460262,0.6085232237424855,0.02962235860080021
8491,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.28519249532005697,0.6427848486634097,0.004116474069883674
8492,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2638673427302484,0.6587261556871966,0.006555648489842549
8493,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2187361295246123,0.625146483565248,0.0035693077504839917
8494,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2579012337376373,0.6217043970748083,0.0028759063325553853
8495,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23967937173296575,0.6498651247793498,0.006554037082810655
8496,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2986995691629749,0.6572573880232696,0.016402253218743446
8497,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24648465162065156,0.6020419368110992,0.011474030178653175
8498,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2800729284735424,0.6280893197150582,0.01014044318106257
8499,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19245893186938193,0.642525205703718,0.006978807113616148
8500,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2269602272013082,0.6287598379367073,0.015884862151666953
8501,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23883854889416867,0.604380501681517,0.011410284957588574
8502,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2191639725558232,0.6264394402795278,0.005460324210816318
8503,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.1808769109631863,0.6392282465312411,0.010334711941210165
8504,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2095136799754586,0.5665910426075849,0.013081588286554379
8505,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22598013204998685,0.6318176606234442,0.005802784847430496
8506,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24337772002899694,0.6183805014603778,0.005146351110177903
8507,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2756051111569769,0.5992640107999749,0.001169306920193792
8508,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.27803690161215344,0.6671849431710901,0.006384793738770272
8509,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21786181626858087,0.6221151753236532,0.0017498919977606388
8510,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24897223811593147,0.626743351903054,0.00460746590728146
8511,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.223560562150319,0.6070873037431529,0.007525751434302177
8512,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20414397282827942,0.6463790785235468,0.005480039283010715
8513,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.26174229767390733,0.6377918502232188,0.015810673517679542
8514,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2529977141063218,0.6204750999641693,0.00580636656275798
8515,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23434267388312188,0.6176721197942396,0.00291590759782092
8516,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.248401838047475,0.6434146490405579,0.003607166942661893
8517,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22042822721645525,0.6167893876600429,0.012499525185804283
8518,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.31349709255222463,0.6329343428487554,0.0022586942202191974
8519,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19583668863200585,0.6274377216381394,0.0072132237078503985
8520,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.27280321268058716,0.6134348199994853,0.01083637441011246
8521,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.28556133813897744,0.629311097376223,0.006089422224228966
8522,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23203161722295743,0.6324008086309825,0.01305493682190844
8523,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2586398163602567,0.6158977330881413,0.004404805767436215
8524,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.28075313282214015,0.6418174465501957,0.005407428788641423
8525,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2256079670529999,0.632044878764469,0.0034082859267515545
8526,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2521534100676904,0.626513512497064,0.013642583029899444
8527,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20781804346139246,0.6207624470592008,0.008946215081258979
8528,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19839961760638794,0.6227286734785786,0.007952887795832487
8529,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.1729301584050395,0.5875405134947478,0.012076536659577544
8530,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2504049106447458,0.5953576776532471,0.004126055130847311
8531,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2274878231597523,0.6079173393185231,0.004221144585634784
8532,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2610297047417609,0.6544313306202815,0.004747791684633933
8533,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2319444074440348,0.6591159844742368,0.008511220137406197
8534,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22609273153651538,0.6381273680017971,0.006872694916118631
8535,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2360051954151938,0.5771444656250742,6.983880887228115e-4
8536,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.32261480092657363,0.6264284676056979,0.001257399671745171
8537,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.26936807474395386,0.6342832697372911,0.026316223357565505
8538,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24510442492853698,0.6300862728705686,0.013681133893826511
8539,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2570116782552239,0.6033073026953317,0.012922033106484307
8540,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23521271162016927,0.6172915717524933,0.01885914584288656
8541,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2557579708110994,0.6094841128493363,0.023903077562315682
8542,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23653755470670268,0.6137326256593317,0.0075915250713213586
8543,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.25525707587387375,0.656655541426396,0.008690415366044292
8544,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24720436192503392,0.6039784134799068,0.014868471538943308
8545,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.17315966790126486,0.6200877397156582,0.0072868294833183245
8546,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20991122560903572,0.6476317528137656,0.007655337416603541
8547,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.28150115901223643,0.6052504230019896,0.001595254597581398
8548,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23900723638390614,0.6231886015448751,0.01823158931815707
8549,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23163411318963037,0.6248241286612765,0.003228034882350331
8550,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.1923568369029269,0.6692035902328031,0.007452385363227372
8551,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21917992643731876,0.6030621248803203,0.007945112179606646
8552,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24795618472558636,0.6037067725833378,0.004890195428357082
8553,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24588212555099823,0.6504889569091111,0.004986927876590636
8554,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24015073730202882,0.6386046549990457,0.008357201615269174
8555,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23759236403366868,0.5862528690004236,0.0030666183643139203
8556,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23330157214803723,0.6513997753469999,0.016484955051494474
8557,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20742236947280074,0.6143671254581521,0.007474896917603036
8558,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24836333943081768,0.606797166717623,0.00891156762619939
8559,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2558732579429011,0.5961549594425725,0.007892769697234247
8560,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21775374054148328,0.6180986319707251,0.0013756750397759003
8561,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24869676218017012,0.6148873790482798,0.006728389300727101
8562,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2404886668349416,0.6324057535063348,0.01286232030494763
8563,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2378012639855326,0.627392673732154,0.005938508845916609
8564,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2373200628521267,0.651967565555253,0.00957018813164788
8565,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24473725911304417,0.6065926670354658,0.0033268650212512833
8566,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.1981938334137606,0.6184550697889794,0.0018431486853546274
8567,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19434826892679938,0.6275945387314925,0.002413532477945716
8568,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2238004095585857,0.6420849563626054,0.003534417340734973
8569,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23166545491753812,0.6134599553125557,8.179788226681832e-4
8570,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2809400262680896,0.6604535234376983,4.8466117263804617e-4
8571,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22824248196628322,0.6344425670250947,7.648047538315042e-4
8572,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23308438668777737,0.6187141185629254,0.0014602718954070015
8573,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21267535308660274,0.6191081395457694,0.0036477101490434262
8574,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19436199480496397,0.6320162932678315,0.006204721533990314
8575,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22989857222962143,0.5800148155671974,0.0028551470032498988
8576,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2092688903176646,0.625723704910085,0.00735040472455027
8577,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21561116131538613,0.6214306314644797,0.005602127269559143
8578,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2747159163854657,0.6193654362982346,0.008412047552677913
8579,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2621843038107449,0.6515020602559556,0.016763068620764342
8580,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23894400174610897,0.6222317802688776,0.009333593662093185
8581,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23566933000668888,0.6720363414323511,0.009638688255638163
8582,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24611809643718371,0.620495385314804,0.007012420269151463
8583,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22946517796033988,0.6054999924899483,0.009289278313646366
8584,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20978054349181344,0.6320436887149676,0.011587216386448801
8585,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22997409545328573,0.6588288505232286,0.003916516153030917
8586,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.28437737739998603,0.6197636550198633,0.014962428943869333
8587,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2035260270156652,0.6017138638172048,0.004314582899438495
8588,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24019167230354665,0.6568318464734688,0.009186077846618484
8589,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22143242287036285,0.6221776016083934,0.014497885824299731
8590,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21368701725779235,0.6130666185785528,0.018993766541676994
8591,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.25266281009051395,0.6350788283621418,0.006375388797745655
8592,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2673150258687481,0.6438720346265038,0.0011008244385881322
8593,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2554673500474826,0.6396479733672779,0.010810645413239143
8594,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.27047104409667777,0.6248478936330852,0.024195526189410645
8595,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24147930245807978,0.6280805779127122,0.002428302238412833
8596,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22665919525973713,0.6132533001876002,0.015086393903063273
8597,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21564228041945996,0.5919799173605709,0.011733260677899883
8598,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2591866296500997,0.6437798853077078,0.0036054514934885018
8599,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2503180589066857,0.6401854941034036,0.011524815847991882
8600,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2503823275605432,0.6271735207816943,0.010315723432241145
8601,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20825710042132894,0.6718816016197415,0.0019780036619167544
8602,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22196575314255573,0.6267902620771432,0.02196127004248841
8603,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22563679937244227,0.6311914713963535,0.005119122125378542
8604,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21280434253067146,0.6225915975446836,0.005252074564598724
8605,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24246518062269876,0.6048649948551756,0.001588825964404544
8606,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2283250418592069,0.5819691532946287,0.0062438484985246935
8607,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24598908477597034,0.6494944202214142,0.011290346522023195
8608,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2337484543027813,0.6398798905405383,0.002601051196506132
8609,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22147246149133093,0.6052628495929877,0.01619920723836269
8610,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20392387184387967,0.6116558276493854,0.013555880598887845
8611,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2112737103837281,0.6319623291309276,0.003722831075983218
8612,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20199617784816792,0.6363985002784127,0.01483186887210142
8613,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.178557032462357,0.6201236681184793,0.0012167235763143923
8614,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22887817824855206,0.6462829761241492,0.008800960707796731
8615,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22796975151752907,0.6679566847844561,0.0033471476993331157
8616,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.27214191113538183,0.6247529053968368,0.006822417578357376
8617,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.21025187173005172,0.5937040226541713,0.0018315545278526479
8618,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2216954853726762,0.6323201118664938,0.0013394698947175173
8619,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.20753722929083127,0.628243205588358,0.001791630360736803
8620,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23718732766473608,0.6227794605450775,0.006728218853803474
8621,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24988146523362462,0.6023686298890875,0.013585757838497938
8622,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24122424746492396,0.5983342848288586,0.002214121725827973
8623,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2058984471933905,0.6279545908426261,3.154927289669438e-4
8624,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2360584770457504,0.6022786107722279,0.0031076993642109385
8625,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2556929509025895,0.6219096694990104,0.002135917853639343
8626,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24203249258615211,0.6335032214777315,0.004386727440460507
8627,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24349183893404489,0.6431302563985665,0.005082965794589634
8628,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.22132158454596396,0.6300036334230935,0.0024563840560148137
8629,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2433047801476157,0.6190889465279603,0.017026878383475764
8630,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2573620271019233,0.6356800813416964,0.01051799117712918
8631,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.31078258738189274,0.5992556919930998,0.003783060558067288
8632,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2109297772137962,0.6689975044522958,0.001968629818162466
8633,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2690611010402054,0.619480838857571,0.013685479318914777
8634,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.26767036514507875,0.6027847821460417,0.003556077366071474
8635,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19328855760786012,0.6082658590627348,0.0075866606664223265
8636,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2135930668325024,0.635862893947384,0.007252192776214092
8637,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2285539519722341,0.6567253926202328,0.020872586703455053
8638,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19261012575705308,0.59629256636971,0.014745165123016768
8639,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23500443460027684,0.6006319273873584,8.910257769544601e-4
8640,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2271090672036939,0.6434796407665281,0.01420865186938216
8641,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2291094483019448,0.6295985989578549,0.012274453454074002
8642,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.24331760907909178,0.6325556370756437,0.010273675465325961
8643,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.23513130448816913,0.6234471085852824,0.00689653194289628
8644,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.27099368812345054,0.6370856759767417,0.002646512439538285
8645,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.19263886836162755,0.6587859767117838,0.010415103307687332
8646,JT-11,LIBS_XRF,4.5,0.237,NA,NA,0.2636958359943303,0.6533750142873828,0.006488307679164216
